Date,Malaria_Cases,Chikungunya_Cases,Dengue_Cases,Avg_Temperature,Rainfall,Humidity,Population_Density,Day_Length,Vaccinations_Given
2019-03-30,9,0,9,31.18600674096848,7.523613550299873,54.50012522106527,1980.6501288861748,13.167626153688948,394
2019-03-31,5,7,5,23.037208402478562,48.40381907253668,79.43681625495796,1341.7253186527614,12.332074589776546,280
2019-04-01,22,9,22,34.371102201790706,22.335726362926017,61.003955262364975,1531.155291411301,13.635670976485816,290
2019-04-02,17,1,17,25.519111269531265,25.07589801750832,75.56431387978826,988.1274210239117,13.767965787535488,162
2019-04-03,29,2,29,24.903974245071186,12.332930790270325,63.63847894571954,642.1083721690162,10.257276892774334,277
2019-04-04,44,1,44,22.23332075498667,23.548012621736675,89.90689053058637,1963.8062941753049,11.609482158165498,420
2019-04-05,12,2,12,24.584063232353223,33.095681631850574,60.54205917987112,929.3885530747748,10.093836086884618,469
2019-04-06,14,6,14,33.14976142742301,37.55885684770214,61.16521883097079,1135.7122777603613,11.317666629497772,438
2019-04-07,36,0,36,34.94501506440871,37.69340413549565,87.22689022249594,1474.7958825538626,12.147472871882409,202
2019-04-08,21,9,21,25.524642957602726,28.894555634704417,50.985776185452906,537.0459465291669,13.643179722039795,95
2019-04-09,42,7,42,26.729159464318137,45.217988749692864,77.86755951492788,1715.3886957759305,13.386217289861612,482
2019-04-10,19,9,19,30.831064073041055,40.87039236530547,79.01305562943513,1304.8672850429305,10.509998906687944,222
2019-04-11,19,9,19,33.29293670697612,37.852405734931274,83.45514309641598,917.3257806032332,10.372121498963583,236
2019-04-12,44,9,44,28.895665012801764,2.780276084023031,88.97757242553902,592.4119779387039,12.357069355026669,116
2019-04-13,24,1,24,25.87288547266744,0.3438981109824657,89.02407676626609,743.7476232116621,12.128471889835131,455
2019-04-14,19,2,19,26.189327612729357,10.622363859773648,52.611070302658554,1842.5507882801553,11.065510565720096,191
2019-04-15,39,8,39,30.434272197452103,33.176179695672616,82.87357291011611,1529.0363359038365,13.597812338215341,275
2019-04-16,10,6,10,20.04827395406418,20.559874444127292,75.85239734629525,874.8525824553348,13.709465637846215,105
2019-04-17,34,3,34,29.293840061897612,20.120312964965585,75.89368537492365,598.4011474175443,11.61044575336065,481
2019-04-18,12,9,12,25.33239515662036,44.22934441148069,55.13399706458779,1535.9229685799544,13.561210228454081,3
2019-04-19,35,4,35,31.91295996915626,44.77814240659194,76.00748665782614,1358.6115889516477,11.535795577051891,17
2019-04-20,36,1,36,21.394859597346983,45.458763202679286,89.29930322404991,1106.7792866873524,12.947267327318801,306
2019-04-21,49,7,49,28.823034004225857,15.693903825751365,86.47274278157788,1045.4171737850957,11.903768870190897,451
2019-04-22,19,3,19,27.214593348291857,34.55279063696309,67.56522643219402,825.2214138936624,10.490332626028732,19
2019-04-23,22,8,22,29.63488288857841,13.581659063718481,51.59791893144377,1504.4168848062764,13.711736804948085,121
2019-04-24,17,4,17,20.972803917244526,9.530491653722489,64.49173960000819,1956.0020416908058,11.816386373510147,136
2019-04-25,28,8,28,28.69975681142197,9.231622867368461,83.0556124640222,763.5728687552388,12.937948161289615,79
2019-04-26,44,3,44,28.422268819392855,17.1053810431797,78.05996405860664,1395.674930023255,11.46869525772517,153
2019-04-27,18,9,18,28.409901416242562,21.497880988991085,68.37374622375826,1136.2775836189644,10.075523514304939,357
2019-04-28,32,4,32,29.052314998946823,41.54745855275342,52.20406140635325,1170.0330826169975,10.402121434767343,24
2019-04-29,15,8,15,30.147019058395433,5.994554673635605,67.07578911293211,881.2209201917216,11.984877917959697,451
2019-04-30,10,7,10,32.074834995211546,36.74629236974471,68.76099758871534,1737.7023134921287,12.75985742850545,168
2019-05-01,29,2,29,24.047310801923217,26.572745709465266,87.14222131576544,1227.8834062208616,11.338941306317116,58
2019-05-02,5,0,5,32.37574115270093,14.397267133799623,75.64344414328637,1315.1087782973962,12.781953836710601,300
2019-05-03,29,2,29,27.473835233951803,24.640979226641228,62.466116666185954,957.1413691959887,12.794542357727824,40
2019-05-04,6,3,6,21.155874187014966,14.997103488851133,71.01273057802885,772.7126985004246,12.815743629311324,37
2019-05-05,36,1,36,20.87826393865969,29.804097761915298,52.6422123128864,628.8655823042308,11.970087416082034,116
2019-05-06,17,0,17,25.013574780440912,21.69219614276221,88.90272942598946,1571.1787113873738,13.659544600486015,274
2019-05-07,37,6,37,31.773454656672016,8.220276453943937,64.40239607722904,794.3514225317834,11.956786071922462,269
2019-05-08,36,7,36,30.615214021113736,5.829153727784836,69.11469419652543,1535.1130312831965,11.801060773986553,126
2019-05-09,28,6,28,31.829224470086096,27.33478410360651,64.2113589694769,1085.5646690704307,10.797523276042508,404
2019-05-10,31,4,31,27.75903584662414,45.12065166430517,77.30046920464801,1123.6622014844772,11.230620349425346,398
2019-05-11,8,0,8,26.602984969332358,17.197884327884278,76.48928633318371,1203.7662441391576,10.169337970073213,2
2019-05-12,28,6,28,22.21178790059426,36.65000536113116,78.61289242116543,1051.5627621913147,12.534141174464681,292
2019-05-13,27,6,27,24.922891304139675,32.93306774698835,60.72572918447683,650.9299658338851,10.994142975708371,372
2019-05-14,33,8,33,26.510290492608128,46.57774571547405,62.626739246562636,964.4477150042687,11.216621017941861,497
2019-05-15,38,2,38,21.32900644519426,41.049050864957046,55.010049243848314,1495.6015410409077,13.083258086657285,429
2019-05-16,25,8,25,23.30917929066817,28.330262945273148,76.2203988738445,1498.6766022033064,11.308884732645815,15
2019-05-17,34,0,34,28.973379410956085,32.85152491170537,51.5918850934261,929.3364608599916,10.968783568052569,397
2019-05-18,30,0,30,31.03494671358785,44.919323329201745,73.90729342093836,1190.1539398365321,10.676230996534823,264
2019-05-19,24,3,24,34.975212670894244,19.97593922934674,84.78783539406535,790.1708420179062,13.099433608727823,238
2019-05-20,20,8,20,33.996699970153365,16.339735292888868,85.63328593158533,815.5581222947537,10.518825031960107,262
2019-05-21,7,5,7,29.638477993027873,0.540554181759817,67.96151041479847,534.5706326099112,11.815015041001415,397
2019-05-22,41,2,41,26.318720799411082,41.32755370957321,68.37214752852296,1845.119824861617,12.027720464308779,133
2019-05-23,44,0,44,29.54266047062349,40.04903502016825,53.078767320320694,816.0599976123593,12.749559650742858,212
2019-05-24,48,3,48,31.78477427120348,5.222725905007569,76.83060101772142,841.300815404695,12.533133929331981,14
2019-05-25,29,8,29,21.77504286385081,28.842869056635013,82.85037681491383,919.4021489676977,13.2428826917807,435
2019-05-26,27,2,27,26.148573345444323,23.199084908344368,59.786202184188525,691.1121075431436,10.179005735704953,327
2019-05-27,48,8,48,32.59703428453426,5.9354547754555735,66.85203526533459,1458.8943247720442,11.185762899117588,417
2019-05-28,5,6,5,25.757494278995658,49.02841135303618,83.55357347061081,612.7144297663799,11.120536475101519,359
2019-05-29,37,3,37,28.578084068407797,10.734794373167771,85.08481870649152,701.3036394895254,10.584067622368433,128
2019-05-30,19,2,19,28.816540412932973,3.3617090045280573,59.72719921056904,1467.1350898851392,11.156713015425773,351
2019-05-31,21,9,21,22.76714379700459,29.74236897509548,72.02282538165457,1009.4909307221642,11.239061256571613,121
2019-06-01,81,4,38,25.433531624784326,36.943333856651634,57.69972602543308,1561.9217400517837,12.087537847709914,240
2019-06-02,56,4,21,25.01766933112898,1.6221723023593482,54.07515056558226,1336.137117005213,12.654817915705024,114
2019-06-03,133,2,45,20.392950627980973,32.93588193635111,86.44482005567829,884.0317595922696,11.524402054447256,196
2019-06-04,107,8,48,20.36287645837033,26.614593797572724,82.82030016928437,1476.241925733992,12.877880925253525,221
2019-06-05,22,3,8,32.4754556551366,5.163250443752421,80.40139607212696,674.410520439321,11.344661354318319,213
2019-06-06,35,4,17,24.096062149592186,8.626193847318103,51.95065275252561,1304.6155746200457,11.161134709259041,403
2019-06-07,19,3,8,27.771181493582233,28.398714865804024,83.7491517084103,1155.7221575675521,12.164752223428097,79
2019-06-08,27,4,11,24.480883603831597,14.81788067566442,67.52176303621535,901.8103742261612,10.094865441223163,262
2019-06-09,29,6,13,34.110188676730104,46.9157864325658,63.69580493183439,1406.0074966092502,10.319156494536001,134
2019-06-10,68,8,27,23.889451382986607,40.93701147420254,71.85905444101506,1807.0003885104238,11.671878174346109,305
2019-06-11,106,6,37,26.444852191084024,49.17836032568315,53.654129708942236,1998.357049644615,13.771650845567025,241
2019-06-12,108,4,37,33.09095375726903,12.983541947520699,80.26586197409596,1411.6441531151368,12.886047119373695,385
2019-06-13,50,9,24,32.62900350187713,48.48618163989885,73.29740307553183,1107.0588114937552,10.352506278002231,302
2019-06-14,18,9,8,22.791521267694158,21.561693489577895,57.463603874926704,837.8106503243024,13.385272051123495,269
2019-06-15,14,6,5,32.03964964693566,17.375939765687733,57.52928799076182,885.6441340926676,12.929203082432725,286
2019-06-16,104,9,46,26.87280330106839,2.517476348467662,57.36994606290697,1219.1824672246485,12.443786102810613,49
2019-06-17,102,4,38,27.244533081280327,2.638262892980131,52.28009550207736,1050.9165519210637,13.28117184243671,188
2019-06-18,69,2,31,22.002199586239158,34.600562797332735,73.5119379748674,1870.7217839374164,11.616439390971829,296
2019-06-19,58,6,25,21.20902270635687,22.896449721701394,83.61392710354033,1052.4432014835643,10.88600420341541,13
2019-06-20,61,1,28,30.919089604606476,11.326081301805285,50.69992855949555,1060.1668867181534,12.048093556435038,388
2019-06-21,54,8,19,27.446917285329498,30.69851531626163,51.960185798850944,1075.3017686509654,12.195367022373896,458
2019-06-22,112,9,39,26.55276053922769,12.642905912505558,72.91081106747782,1754.9303155514872,12.15330548803965,231
2019-06-23,66,9,29,30.94262342978595,28.88158771722113,82.7798274154421,1476.1824812703528,12.260295165920422,260
2019-06-24,36,0,13,31.482693484866644,17.960437349134516,63.06955562274534,1421.253275478339,13.794819672956724,191
2019-06-25,49,5,21,22.383622515040305,41.17761133059095,63.98457595230889,1001.2145335757932,13.608982492384925,412
2019-06-26,52,6,25,29.15337724216462,41.034808038338966,73.85385989987104,1726.8562652486592,13.502868146235757,202
2019-06-27,46,7,17,22.030311234165282,23.867519906120066,60.968515564965884,557.5457920335517,13.205667243634508,260
2019-06-28,18,9,7,31.270626290435686,17.54095546675078,51.064334643107365,1806.1957585071698,13.773712429061142,112
2019-06-29,18,8,8,29.854327344007093,18.12798982795473,79.40914072406385,1269.1248496908943,10.393978566717614,373
2019-06-30,18,1,8,34.34921931625187,40.285726283410895,75.02599651765813,1097.3753522951192,11.060493045782959,351
2019-07-01,134,9,231,21.034370245346317,16.4089741398806,73.23023996222636,1245.7509210765284,11.980223782618339,35
2019-07-02,68,1,141,20.855820817268814,10.4529686853423,79.66736515967293,1501.1232958007467,13.386137972493621,78
2019-07-03,24,4,46,24.232806120398003,4.234417093765341,77.0092335024815,519.148139776846,12.02066284609093,274
2019-07-04,61,4,147,23.925585256038588,23.33465604422042,58.235279527132846,1807.3277846873716,12.992138957366354,447
2019-07-05,36,5,45,23.704681986079997,24.106604945992093,64.09924187773404,1170.1092879670891,10.555839620995664,277
2019-07-06,77,2,125,33.59381870781555,42.04543552014536,55.044405667145,1014.4497795501172,11.00965525190624,161
2019-07-07,120,7,146,23.74319299774259,11.061934822303199,55.19428053671524,707.3683484510857,12.92710438015069,311
2019-07-08,28,0,63,24.079245891929464,19.049563683419997,77.04782985426156,1159.1980615376633,10.658936035550896,16
2019-07-09,120,5,180,31.390973936269454,40.42028694468455,84.34400427929992,1244.4841569265682,11.405423738619707,203
2019-07-10,34,3,35,26.7460976367581,41.181180537448675,88.50930335444556,1105.4700417402166,11.059465031254286,472
2019-07-11,100,0,145,31.650658354327717,19.23055379893841,75.13388470197778,1517.9901407403456,11.399446776889913,439
2019-07-12,125,6,158,20.98049236346578,22.956201164334043,57.36405293443828,1131.3447931388391,12.833296196311881,16
2019-07-13,94,8,159,27.313567905100765,15.164294542464146,54.22601381795723,1942.12636676986,11.471388724571204,201
2019-07-14,61,3,91,20.50420400274924,46.6277439209656,82.51403886147031,1398.9162767353878,12.221053290431762,475
2019-07-15,49,3,110,20.93979805183032,5.932188287079016,73.15025905439997,1711.2169034778635,10.399727508217639,209
2019-07-16,46,5,65,33.596561800166164,46.6874711500735,74.73140084054879,664.0338546642183,13.220070772938511,498
2019-07-17,61,2,91,22.088680566763927,34.19332259176716,81.25848355018837,1095.9369394188584,11.4795545025925,401
2019-07-18,117,5,103,27.986310234128258,26.57860763433656,78.13108910929806,1005.2715521707291,12.59413663613337,428
2019-07-19,99,6,108,26.166434039010596,1.6329530392247937,83.37833011424387,1354.2235822048879,12.90155840664733,479
2019-07-20,38,9,72,25.21014989388264,23.779809591100413,52.24855621839514,1791.6702800921385,10.838643688446801,77
2019-07-21,66,9,122,33.497500185309086,20.387405250136613,79.9008254698602,617.50732664301,13.5386999398134,55
2019-07-22,67,2,69,20.327350951632344,8.060940598756128,84.03411029288381,608.8621970670662,12.464897006427812,79
2019-07-23,35,6,60,29.956845292633837,32.82048017503285,61.445401698332574,1775.4765622363984,11.714900567005927,305
2019-07-24,91,2,181,34.45091651320325,48.55754536841429,75.61789095973012,819.2751290575361,10.729340734312878,57
2019-07-25,54,1,74,28.402522751927627,28.109440553226257,62.566482553478885,1503.1298816747205,13.769203751604827,17
2019-07-26,141,9,145,34.05233693049638,35.73766382219729,88.31884265929816,1314.3171985412077,13.0202728165265,207
2019-07-27,78,3,126,20.783868189290356,3.422522628300839,51.33694289742015,1749.3403923308442,10.832098250932995,464
2019-07-28,88,7,144,26.28189978611242,20.883349790849735,73.1917137533182,687.6333647546053,11.350843098896899,134
2019-07-29,42,8,49,23.902366864430768,5.817924258224794,56.66014188198061,694.674448583917,13.238697032352293,331
2019-07-30,76,6,128,30.962314474710947,30.63979177682552,78.48880820708635,1335.2275404174613,12.782710652861356,481
2019-07-31,92,0,110,34.7194563574587,46.92410791070773,57.035611336746484,1919.5679800375563,13.063137170862898,9
2019-08-01,88,2,94,23.847950936663718,33.08888662358193,59.415330475934304,1122.4966375561314,11.76480440885173,68
2019-08-02,68,8,92,29.812619022111114,3.8401524157210765,69.77483244183033,990.4131503820424,12.865905050568667,340
2019-08-03,76,0,80,22.9714644913961,17.733310249254142,86.59339799987512,1410.0339847968287,11.545974891455655,386
2019-08-04,18,8,32,28.47995381857415,27.533168972042578,58.468574885918834,1895.6729008175466,10.845051667752786,82
2019-08-05,74,7,145,26.95898730032504,20.160387806662612,55.76960084472414,1755.3917492669354,12.53070813936544,108
2019-08-06,95,0,123,34.580079944473056,41.68220052375862,80.35907327416123,1993.2254160998298,13.904055702395176,43
2019-08-07,49,5,61,29.127909090446998,40.73355023549946,70.02478129335724,533.8528748035657,11.242403885581318,482
2019-08-08,119,4,100,25.242595581302282,30.591551005161072,86.47140449527086,669.2872170691434,11.84387836885016,453
2019-08-09,47,5,66,21.711436773319,18.672897256635263,55.86458228639369,1414.2016450499332,12.696005484279414,397
2019-08-10,32,9,54,22.268702431024018,12.766818688162207,75.83711572092157,1730.8646590007745,12.166025128489952,131
2019-08-11,64,4,122,23.379753949268526,5.2937159106564655,59.3151658460726,927.8665134601498,13.373711182836196,492
2019-08-12,57,5,69,23.76449992010447,17.7448841743277,56.27041714606557,858.8166320513282,13.046970825878063,498
2019-08-13,115,4,142,32.759240867617066,20.658625860385975,77.33717660629083,1680.4636990718013,10.233188815449427,17
2019-08-14,68,4,74,28.418341824237874,33.79114625520368,73.74738479634934,584.5727807798473,13.993684935695097,92
2019-08-15,60,3,78,27.850863670615496,32.90799121487867,80.19309833449324,1054.0739713738776,13.00960981487787,482
2019-08-16,84,2,172,21.721533078038263,3.5054069820628477,62.3785030578473,1258.7138338884947,13.455613265176453,435
2019-08-17,67,2,61,32.90209540024152,19.762965771557887,67.9188662552876,1340.5230115254851,12.604790848381386,293
2019-08-18,32,3,35,30.842214548127256,9.088943360868097,66.21886705321674,1592.9227351891652,13.425140512187049,463
2019-08-19,39,8,55,21.015025428500024,7.840635265840285,89.36357855866058,1032.2685851459873,10.449531899714838,147
2019-08-20,74,1,95,30.61752645844653,41.36510748686229,61.68995826957551,1419.0265170119108,11.390951342237262,471
2019-08-21,18,8,40,28.153073260139692,2.0957608358128765,61.79268953387067,1378.0631341864346,13.505683774417971,482
2019-08-22,118,0,117,21.225880186201675,20.959143795106066,64.1819283531443,1321.4241509806207,10.806620845067568,171
2019-08-23,82,0,73,26.874509622929846,8.41018278832591,72.58376325161287,1460.7249397133182,10.312968394320091,50
2019-08-24,118,4,141,27.270444306950704,43.9665107839237,60.09290977054981,889.1737566021145,13.152475759780875,18
2019-08-25,113,5,112,22.486618102449135,27.852025663751757,86.61159761517095,626.9731303769435,13.341944622573184,119
2019-08-26,78,5,122,34.18547220500423,11.5690318188424,60.62742259465054,678.9075080596151,10.650608872759602,323
2019-08-27,31,2,50,32.74963057220993,25.12136435831882,85.83262926240778,836.8735739808517,13.417383931130862,224
2019-08-28,87,6,118,30.035335059936624,36.574317985155794,54.139002545863384,1250.296903284178,12.747071182388678,65
2019-08-29,57,8,58,26.93443341500911,47.90590044597169,76.26250809598609,1760.6641258190302,12.080330732866337,140
2019-08-30,42,9,72,26.17648312376763,11.022300212270947,86.27942073752975,1551.9400131325763,13.32100077112554,445
2019-08-31,89,7,80,29.764602007264312,44.309088606467256,56.74997753592918,1683.5609063030706,11.676996997275863,188
2019-09-01,68,5,81,28.18147804110358,46.71520570837451,88.7330784039702,1026.4634358891371,10.775975824893589,492
2019-09-02,102,7,178,20.934096588228286,45.82102722660331,68.11533441662047,1106.9806124728252,11.139410706442455,157
2019-09-03,53,4,98,27.687539731554978,31.770717843095493,87.82860433764098,1090.5228289859192,12.02065607317326,97
2019-09-04,123,7,101,32.09605425849259,31.491032721735383,77.07280174520187,787.8097766067523,12.125323170692702,157
2019-09-05,107,9,90,26.88859816395437,20.16053165919114,62.06347479494206,591.8249872153581,13.222323305764935,434
2019-09-06,113,3,124,20.779348663314025,37.619894115189396,57.53210099668426,1386.3741392408401,13.165410894609337,245
2019-09-07,39,9,46,31.794172990760497,26.564700917546595,62.14940184900398,1983.825025130879,12.3254662288183,343
2019-09-08,46,7,81,23.020456732039616,33.871903561414726,53.720696370507,750.2445574253943,13.123141933461905,431
2019-09-09,130,9,116,23.879312523320582,21.42289519243977,55.75471865373319,570.0272298489107,10.767093833174684,235
2019-09-10,107,1,115,22.470595301484437,36.574823202156956,54.18641761385925,1669.2975227358995,10.200258108373177,32
2019-09-11,59,4,102,24.953225973072463,41.22357588022745,66.91774174966231,878.8790100270862,13.494535290538801,360
2019-09-12,60,8,69,31.351272585329525,7.321812830140805,81.82313505030345,1744.4657080293925,10.302217975051079,240
2019-09-13,83,3,158,27.79078789255906,41.6464857787114,55.655342168653604,1555.9050005517731,10.98675371897599,329
2019-09-14,109,5,95,23.073219112260688,27.014826589515362,55.212817326893436,1918.510305576207,12.78127579849754,337
2019-09-15,46,0,63,33.167451172280614,42.233295454511214,75.73715798069323,1113.3908536350082,11.637791750509237,274
2019-09-16,102,8,129,33.19372782427294,21.56508531705073,57.88731927872265,1492.9547591759513,13.505255879662036,70
2019-09-17,86,0,89,33.058676375690105,18.952024269151753,53.90440152435966,1197.282171219906,11.191919178649078,312
2019-09-18,16,4,24,23.58194317072309,45.75303662586112,56.67394312822311,1445.8830459628152,10.047485386677437,402
2019-09-19,19,3,39,26.768590162714823,12.558463377420065,86.94925583507104,1174.3983590116059,11.202622562242976,215
2019-09-20,26,2,41,34.774844842113126,42.210616264307156,82.85885011104763,782.9483696361123,12.312300196739326,78
2019-09-21,28,5,63,31.580187144649855,24.201028625470205,64.16258249420376,1261.8461240050715,11.503753501613174,168
2019-09-22,70,1,159,20.407511318383396,25.704772127562986,76.2328306930957,1292.8763021561635,12.13949102303502,297
2019-09-23,86,2,75,20.978068868907382,15.4234140744742,71.49102694672152,1715.9057723902415,13.506392475340075,470
2019-09-24,76,4,90,26.95897065218499,28.652110030950784,77.08497053930256,1603.2810586903718,13.649940216921474,179
2019-09-25,13,8,17,33.638303087923404,16.260559813810566,77.30684609851038,1495.6874359121662,11.063896258616449,115
2019-09-26,34,1,64,28.080526969290712,1.9634707120826156,75.14936060239972,670.0806433288587,11.848561893079603,259
2019-09-27,92,9,112,27.467187620514352,13.599930267217802,60.64405474149234,1580.9244359955726,12.196576060965805,485
2019-09-28,23,7,29,21.58210549934946,0.31895217032953393,51.56025683051273,1250.457734531772,13.796449827552989,259
2019-09-29,87,1,201,29.85170157086441,48.91773935284283,68.22267127960436,1841.149304159239,13.994469276657538,4
2019-09-30,88,4,100,32.331547409003385,48.287360490987375,85.63895538762816,1879.8064011958143,10.941628995366106,296
2019-10-01,27,6,129,25.706300112613434,19.75776487361525,72.77989034074304,582.7348859026782,12.907919485383262,107
2019-10-02,37,7,140,31.63417776387991,36.4185427169823,83.29564166807631,1730.9623405317182,11.51212424893278,342
2019-10-03,8,0,19,34.467149808512175,17.290304920521248,89.66497371844912,556.546085634006,10.032432787544852,359
2019-10-04,25,5,117,23.056496886915337,33.5546578542988,56.54464816553105,1050.754438542534,10.03701008974361,116
2019-10-05,28,0,70,27.84994446792112,40.27150215229896,77.67110556567928,1313.4499634316187,11.842264030249023,356
2019-10-06,48,1,146,24.307069371268632,47.33781223461204,76.97174294800098,722.1511979406912,11.953339652017338,444
2019-10-07,35,0,109,31.892816285507593,20.0106137924836,89.19821789433114,1619.4707188536152,10.090278786293771,330
2019-10-08,48,4,160,28.663900488217365,39.16489914780239,89.42402935811202,512.5320562582078,12.74770966709721,438
2019-10-09,28,9,122,29.518736263254556,13.29642253160594,77.46714446896519,752.8985726510552,11.176013554379812,330
2019-10-10,14,8,61,31.96871239423841,49.51661518968242,59.74459167928777,1371.1952447802137,12.239572406143797,12
2019-10-11,6,5,24,25.939557089936823,1.2884799382175571,81.94223352522397,1571.5813430559385,11.203676292661676,141
2019-10-12,35,0,72,33.72635102610565,30.17644032505605,54.28116536844152,1874.9646540408742,10.66853725947723,187
2019-10-13,29,0,107,27.9954330086921,32.97529908256636,81.22797216686514,1558.2449779019357,11.6286949543955,455
2019-10-14,8,1,33,22.36932234253022,34.402277853706444,86.40784496578786,1507.6689053822988,10.929093459162003,280
2019-10-15,15,8,50,30.438486772532038,6.019378939454451,65.31333579073741,1091.5117195259963,12.139203907676672,465
2019-10-16,21,2,101,31.898920256573817,46.92648917365652,75.22541179932321,501.9266382902021,10.79531412114592,114
2019-10-17,48,0,214,24.7514251560129,9.05916395250414,67.20570928387305,680.2388881034329,12.033623906578509,427
2019-10-18,6,4,23,32.85768885498129,31.137670161992055,67.51060219952514,1301.8318171340588,10.62951405947547,235
2019-10-19,10,6,21,33.5921488214865,11.133803956154248,62.414835564324804,1512.6948287666296,12.68389883794314,337
2019-10-20,13,5,51,24.153567310667135,15.360820851063545,80.48518481801298,1126.1724258446939,13.015750737765696,9
2019-10-21,9,0,42,34.75282209072833,27.322927086406217,87.44706256666021,1596.0185172925853,10.441576936999734,198
2019-10-22,24,4,75,22.110672920731375,20.859670928228823,87.63003436937845,1282.7934429982681,11.871209648149357,251
2019-10-23,33,4,148,23.03023502603735,8.011280048825315,56.991251394997356,611.2642933914683,10.283486802619494,49
2019-10-24,25,5,73,22.76337258857039,8.546820121042414,84.98974598626265,788.0243764519232,12.39272978216801,427
2019-10-25,13,2,48,33.40984565011806,20.907239408139983,79.49725765708489,1759.9973348659144,11.057617191718581,141
2019-10-26,32,4,126,29.814388284874425,37.86414891377504,60.113496027611575,1587.3691199366592,12.11049782735483,270
2019-10-27,12,6,48,22.281564248334092,44.89823234238943,52.69138451686058,1842.1429805187424,12.069844037537164,15
2019-10-28,35,4,162,26.604851275525235,4.206383112969142,60.71989067537512,676.3358736814048,13.697417384775202,1
2019-10-29,24,4,64,29.229470376047033,19.655195377970053,86.48832947126103,1985.333801922611,12.196332890274892,157
2019-10-30,31,4,86,21.25196127484075,5.012278186143831,75.32714699583089,814.1100709249004,12.331993918873263,29
2019-10-31,12,9,49,33.23624552611008,0.8296240316298942,78.84218643591487,517.669814429963,11.606612503057521,81
2019-11-01,25,9,25,32.05405303162303,33.08593413219783,60.286094044363836,1996.1344085803312,13.796318412731267,30
2019-11-02,32,2,32,27.57810160364957,30.12247209832939,78.77552622299281,921.6108281676698,13.108743637758439,235
2019-11-03,27,0,27,34.506899228887555,8.150955690744311,51.12486025111695,1502.0291787688398,11.141621161211367,495
2019-11-04,10,4,10,26.266414689126496,11.690641654653206,65.01285383092055,765.0234712644578,13.376838343104929,332
2019-11-05,7,8,7,34.761654785547464,1.185387682225919,75.07013394169326,1370.3427982987128,11.72958544074036,147
2019-11-06,9,0,9,30.018799982054404,41.74736028472019,55.84386262165281,1856.0524796818388,13.314668574134377,176
2019-11-07,13,2,13,29.520069098809124,48.73452980242757,82.92014297787739,980.2717511426579,13.291552273174009,369
2019-11-08,11,3,11,22.489323429436773,6.7729768397345405,59.40125195247674,1505.3809640665388,10.755480747051418,34
2019-11-09,8,0,8,33.228916374569664,11.573760688264906,76.09124451273786,781.8553831976247,12.804564525534307,22
2019-11-10,43,0,43,26.412345318809226,43.4204761973467,66.20788570301319,1437.193098078088,11.162571877226124,105
2019-11-11,9,7,9,22.43350108673719,46.32318989780924,73.84174381910589,1004.6755277262653,11.189970679970672,96
2019-11-12,15,1,15,20.189112799636387,20.981369140340515,54.29802210515633,816.8123878819275,11.185392307522322,229
2019-11-13,19,7,19,28.39633525457574,2.5311236134537065,50.67651199686429,969.7730760554527,12.902272990239792,226
2019-11-14,38,6,38,27.910994331840143,1.96959168464097,86.38257709521204,768.261602761699,10.919304167170145,370
2019-11-15,17,9,17,30.790304335537378,28.69749330345052,60.78520035068731,1852.8741617568242,10.003623340984362,99
2019-11-16,11,9,11,33.35387079526703,19.64475544465895,82.78708011121836,1095.7803294756932,12.860947413930532,444
2019-11-17,44,1,44,21.191098769645443,1.4326213788827258,89.974012018888,867.918957461551,10.684738975340501,467
2019-11-18,10,5,10,30.972447355105437,29.16261961562784,58.457250319956444,1172.6117615238993,10.417929581231338,54
2019-11-19,43,5,43,22.811179161463734,0.5651268294511236,60.60682964733422,980.8042502097433,10.950064482376241,194
2019-11-20,34,2,34,32.87265579735746,39.368597907463645,76.51439150538663,1616.628880719989,11.519602089290816,7
2019-11-21,26,1,26,32.28595270792484,15.321641135168578,88.61794538402485,1956.8298678282415,11.903625309892803,423
2019-11-22,29,0,29,28.111906324783163,2.012900150461605,86.63257392762975,1157.0504850464704,10.178280162850523,314
2019-11-23,32,5,32,30.653641979349672,29.417611049157667,70.11502080262339,1791.5500999583605,13.882293330509441,127
2019-11-24,24,4,24,24.715251697756226,19.884220721652735,81.804411301069,1348.7946103394293,12.864252213678233,31
2019-11-25,43,8,43,27.06751848399222,48.690020667857475,55.429834123996045,735.8534976413503,11.292776261297345,92
2019-11-26,7,0,7,32.324553465657075,27.20993312518511,89.09752736816048,1535.9341131220124,11.274789029141589,6
2019-11-27,9,6,9,26.888977957598208,13.761959051850415,88.57412936143946,1270.1517456887302,11.794170197473838,257
2019-11-28,5,4,5,25.366973979881628,35.47194323169874,56.549158315166835,1475.9097848781553,12.504979291052132,340
2019-11-29,19,4,19,27.4131867087545,13.574600127135566,61.97692499212427,1834.5311188574974,10.585492266355871,389
2019-11-30,30,1,30,32.423738786558275,45.212164570378256,54.00619990027068,1160.6518559840692,10.755719255059809,219
2019-12-01,7,2,7,25.02812071056309,18.73609852536882,60.86870395592719,1851.7664348260334,13.437738331334204,239
2019-12-02,44,6,44,22.60642389703616,27.49342813881026,82.63823157660826,1626.0035214224824,11.02501969555629,105
2019-12-03,45,5,45,30.68021030496171,2.5286551912114428,65.13262428661038,1232.9073888169771,11.52077999190071,35
2019-12-04,46,1,46,32.389673190621224,21.30606189761154,53.53587868587034,1404.8332034869454,13.485087403800469,415
